Ground Tracking ID Prefix	Express or Ground Tracking ID	Check Result
61290989	800521259018
61290989	800521261967
61290989	800521260748
61290989	800521261684
61290989	800521258509
61290989	800521261479
61290989	800521260182
61290989	800521259193
61290989	800521260588
61290989	800521260960
61290989	800521261202
61290989	800521261554
61290989	800521262292
61290989	800521262230
61290989	800521264739
61290989	800521262858
61290989	800521260755
61290989	800521258943
61290989	800521260274
61290989	800521259179
61290989	800521263459
61290989	800521264944
61290989	800521265217
61290989	800521264685
61290989	800521264753
61290989	800521260168
61290989	800521262513
61290989	800521259278
61290989	800521264654
61290989	800521264883
61290989	800521258233
61290989	800521265071
61290989	800521260601
61290989	800521260427
61290989	800521258370
61290989	800521260045
61290989	800521262506
61290989	800521258967
61290989	800521263855
61290989	800521263442
61290989	800521258493
61290989	800521261035
61290989	800521260649
61290989	800521261707
61290989	800521264043
61290989	800521259926
61290989	800521259391
61290989	800521259605
61290989	800521260106
61290989	800521263527
61290989	800521259339
61290989	800521260311
61290989	800521259995
61290989	800521260434
61290989	800521260373
61290989	800521260519
61290989	800521259896
61290989	800521264388
61290989	800521264777
61290989	800521259964
61290989	800521260359
61290989	800521261431
61290989	800521259186
61290989	800521260205
61290989	800521261455
61290989	800521260410
61290989	800521260892
61290989	800521261820
61290989	800521264180
61290989	800521264005
61290989	800521264715
61290989	800521261950
61290989	800521261349
61290989	800521259407
61290989	800521258776
61290989	800521259254
61290989	800521262438
61290989	800521260076
61290989	800521262582
61290989	800521260397
61290989	800521260038
61290989	800521261530
61290989	800521259070
61290989	800521263961
61290989	800521259797
61290989	800521262193
61290989	800521259742
61290989	800521264050
61290989	800521261127
61290989	800521260724
61290989	800521262537
61290989	800521259858
61290989	800521258424
61290989	800521261080
61290989	800521259759
61290989	800521262377
61290989	800521262315
61290989	800521264869
61290989	800521260809
61290989	800521264296
61290989	800521260298
61290989	800521261738
61290989	800521261424
61290989	800521258578
61290989	800521264159
61290989	800521259223
61290989	800521265132
61290989	800521261028
61290989	800521264760
61290989	800521261158
61290989	800521261462
61290989	800521260342
61290989	800521258851
61290989	800521264586
61290989	800521264623
61290989	800521260052
61290989	800521260137
61290989	800521258219
61290989	800521261097
61290989	800521262834
61290989	800521259667
61290989	800521262575
61290989	800521260489
61290989	800521262827
61290989	800521258554
61290989	800521261592
61290989	800521262063
61290989	800521260717
61290989	800521262520
61290989	800521258318
61290989	800521260540
61290989	800521258462
61290989	800521260069
61290989	800521259636
61290989	800521262056
61290989	800521264258
61290989	800521261745
61290989	800521259162
61290989	800521261196
61290989	800521263848
61290989	800521264104
61290989	800521260366
61290989	800521261448
61290989	800521264135
61290989	800521259117
61290989	800521265156
61290989	800521259384
61290989	800521265187
61290989	800521260731
61290989	800521264272
61290989	800521261899
61290989	800521258752
61290989	800521261936
61290989	800521264968
61290989	800521264029
61290989	800521259131
61290989	800521261509
61290989	800521260595
61290989	800521258349
61290989	800521260656
61290989	800521263428
61290989	800521258646
61290989	800521262209
61290989	800521265125
61290989	800521261004
61290989	800521260786
61290989	800521263091
61290989	800521261240
61290989	800521261363
61290989	800521263367
61290989	800521263343
61290989	800521263244
61290989	800521263381
61290989	800521263060
61290989	800521263169
61290989	800521263305
61290989	800521262483
61290989	800521262940
61290989	800521262971
61290989	800521262643
61290989	800521261721
61290989	800521262599
61290989	800521263053
61290989	800521261295
61290989	800521263077
61290989	800521263039
61290989	800521263084
61290989	800521263213
61290989	800521260472
61290989	800521263886
61290989	800521262094
61290989	800521261394
61290989	800521262681
61290989	800521260939
61290989	800521263237
61290989	800521263770
61290989	800521262698
61290989	800521263190
61290989	800521263046
61290989	800521263176
61290989	800521262636
61290989	800521263015
61290989	800521262889
61290989	800521262933
61290989	800521258974
61290989	800521263220
61290989	800521263183
